SchemeCode,AMC,SchemeType,CategoryRaw,Category,SubCategory
146539,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146540,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146541,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146544,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146548,Mahindra Manulife Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,Equity,Large Cap Fund
146549,Mahindra Manulife Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,Equity,Large Cap Fund
146550,Mahindra Manulife Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,Equity,Large Cap Fund
146551,Mahindra Manulife Mutual Fund,Open Ended Schemes,Equity Scheme - Large Cap Fund,Equity,Large Cap Fund
146574,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146575,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146576,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146577,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146594,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146595,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146596,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146597,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146598,Kotak Mahindra Mutual Fund,Interval Fund Schemes,Income,Income,
146599,Kotak Mahindra Mutual Fund,Interval Fund Schemes,Income,Income,
146601,Kotak Mahindra Mutual Fund,Interval Fund Schemes,Income,Income,
146602,Kotak Mahindra Mutual Fund,Interval Fund Schemes,Income,Income,
146604,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146605,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146607,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146608,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146609,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146610,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146611,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146613,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146614,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146615,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146616,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146617,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146631,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146632,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146633,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146634,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146635,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146636,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146641,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
146642,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
146643,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
146644,SBI Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
146645,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146646,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146647,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146648,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146649,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146650,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146659,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146662,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146663,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146664,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146665,Franklin Templeton Mutual Fund,Close Ended Schemes,Income,Income,
146666,Franklin Templeton Mutual Fund,Close Ended Schemes,Income,Income,
146667,Franklin Templeton Mutual Fund,Close Ended Schemes,Income,Income,
146668,Franklin Templeton Mutual Fund,Close Ended Schemes,Income,Income,
146669,Franklin Templeton Mutual Fund,Close Ended Schemes,Income,Income,
146670,Franklin Templeton Mutual Fund,Close Ended Schemes,Income,Income,
146671,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146672,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146673,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146675,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146676,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146677,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146678,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146679,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146680,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146681,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146682,Axis Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146695,Bandhan Mutual Fund,Close Ended Schemes,Income,Income,
146699,Bandhan Mutual Fund,Close Ended Schemes,Income,Income,
146701,Bandhan Mutual Fund,Close Ended Schemes,Income,Income,
146702,Bandhan Mutual Fund,Close Ended Schemes,Income,Income,
146706,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146707,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146708,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146709,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146711,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146713,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146714,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146715,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146716,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146717,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146718,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146719,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146720,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146721,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146722,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146723,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146724,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146725,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146726,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146727,ICICI Prudential Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146735,Reliance Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146736,Reliance Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146737,Reliance Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146738,Reliance Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146769,HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,Equity,Large & Mid Cap Fund
146770,HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,Equity,Large & Mid Cap Fund
146771,HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,Equity,Large & Mid Cap Fund
146772,HSBC Mutual Fund,Open Ended Schemes,Equity Scheme - Large & Mid Cap Fund,Equity,Large & Mid Cap Fund
146773,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146774,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146775,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146776,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146777,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146778,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146795,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146797,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146800,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146807,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146809,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146810,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146811,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146833,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146834,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146835,Kotak Mahindra Mutual Fund,Interval Fund Schemes,Income,Income,
146837,Kotak Mahindra Mutual Fund,Interval Fund Schemes,Income,Income,
146839,Kotak Mahindra Mutual Fund,Interval Fund Schemes,Income,Income,
146840,Kotak Mahindra Mutual Fund,Interval Fund Schemes,Income,Income,
146845,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146846,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146847,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146848,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146857,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146858,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146859,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146860,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146861,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146862,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146863,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146864,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146865,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146867,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146871,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146872,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146873,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146874,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146876,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146889,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146890,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146891,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146892,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146893,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146894,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146895,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146896,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146897,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146898,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146900,HDFC Mutual Fund,Close Ended Schemes,Income,Income,
146911,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146912,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146915,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146924,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146925,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146926,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146927,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146928,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146929,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146930,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146931,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146932,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146933,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146935,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146937,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146938,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146939,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146940,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146941,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146942,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146943,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146944,Aditya Birla Sun Life Mutual Fund,Open Ended Schemes,Solution Oriented Scheme - Retirement Fund,Solution Oriented,Retirement Fund
146949,ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
146950,ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
146951,ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
146952,ICICI Prudential Mutual Fund,Open Ended Schemes,Equity Scheme - Sectoral/ Thematic,Equity,Sectoral/ Thematic
146953,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146954,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146955,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146956,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146957,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146958,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146959,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146960,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146961,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146962,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146963,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146964,Sundaram Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146973,SBI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146974,SBI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146975,SBI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146976,SBI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146977,Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146978,Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146979,Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146980,Tata Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146981,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146982,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146983,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
146987,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146988,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146989,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146990,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146991,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146994,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146995,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146996,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
146997,Union Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
146998,Union Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
147000,Union Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
147002,Union Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
147003,Union Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
147006,Union Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
147019,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147021,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147022,Kotak Mahindra Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147071,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147072,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147073,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147076,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147077,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147078,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147079,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147095,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147096,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147097,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147098,Nippon India Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147128,UTI Mutual Fund,Open Ended Schemes,Debt Scheme - Ultra Short Duration Fund,Debt,Ultra Short Duration Fund
147137,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
147138,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
147139,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
147141,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
147142,ICICI Prudential Mutual Fund,Close Ended Schemes,Income,Income,
147149,HSBC Mutual Fund,Close Ended Schemes,Income,Income,
147150,HSBC Mutual Fund,Close Ended Schemes,Income,Income,
147151,HSBC Mutual Fund,Close Ended Schemes,Income,Income,
147152,HSBC Mutual Fund,Close Ended Schemes,Income,Income,
147153,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147154,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147155,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147156,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147157,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147158,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147159,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147160,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147161,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147162,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147163,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147164,ITI Mutual Fund,Open Ended Schemes,Debt Scheme - Liquid Fund,Debt,Liquid Fund
147165,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147166,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147168,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147169,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147172,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147174,UTI Mutual Fund,IL&FS Mutual Fund,IDF,IDF,
147183,ITI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Equity,Multi Cap Fund
147184,ITI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Equity,Multi Cap Fund
147185,ITI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Equity,Multi Cap Fund
147186,ITI Mutual Fund,Open Ended Schemes,Equity Scheme - Multi Cap Fund,Equity,Multi Cap Fund
147193,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
147194,Baroda BNP Paribas Mutual Fund,Open Ended Schemes,Debt Scheme - Overnight Fund,Debt,Overnight Fund
